300.0	2.1569e-07
300.2	2.1329e-07
300.4	2.1091e-07
300.6	2.0856e-07
300.8	2.0624e-07
301.0	2.0394e-07
301.2	2.0167e-07
301.4	1.9942e-07
301.6	1.972e-07
301.8	1.95e-07
302.0	2.2472e-07
302.2	2.5917e-07
302.4	2.989e-07
302.6	3.4472e-07
302.8	3.9756e-07
303.0	4.5851e-07
303.2	5.2879e-07
303.4	6.0985e-07
303.6	7.0334e-07
303.8	8.1116e-07
304.0	7.3298e-07
304.2	6.1953e-07
304.4	5.2364e-07
304.6	4.4259e-07
304.8	3.7409e-07
305.0	3.1619e-07
305.2	2.6725e-07
305.4	2.2588e-07
305.6	1.9092e-07
305.8	1.6137e-07
306.0	1.4967e-07
306.2	1.487e-07
306.4	1.4773e-07
306.6	1.4677e-07
306.8	1.4581e-07
307.0	1.4486e-07
307.2	1.4391e-07
307.4	1.4298e-07
307.6	1.4204e-07
307.8	1.4112e-07
308.0	1.5076e-07
308.2	1.8228e-07
308.4	2.2039e-07
308.6	2.6646e-07
308.8	3.2217e-07
309.0	3.8952e-07
309.2	4.7095e-07
309.4	5.694e-07
309.6	6.8844e-07
309.8	8.3236e-07
310.0	9.9613e-07
310.2	1.0599e-06
310.4	1.1278e-06
310.6	1.2e-06
310.8	1.2768e-06
311.0	1.3586e-06
311.2	1.4455e-06
311.4	1.5381e-06
311.6	1.6366e-06
311.8	1.7414e-06
312.0	1.5537e-06
312.2	1.3799e-06
312.4	1.2257e-06
312.6	1.0886e-06
312.8	9.6691e-07
313.0	8.588e-07
313.2	7.6278e-07
313.4	6.775e-07
313.6	6.0175e-07
313.8	5.3447e-07
314.0	4.6773e-07
314.2	4.0747e-07
314.4	3.5498e-07
314.6	3.0925e-07
314.8	2.6941e-07
315.0	2.347e-07
315.2	2.0446e-07
315.4	1.7812e-07
315.6	1.5517e-07
315.8	1.3518e-07
316.0	1.2698e-07
316.2	1.264e-07
316.4	1.2582e-07
316.6	1.2524e-07
316.8	1.2467e-07
317.0	1.241e-07
317.2	1.2353e-07
317.4	1.2296e-07
317.6	1.224e-07
317.8	1.2184e-07
318.0	1.2121e-07
318.2	1.2045e-07
318.4	1.197e-07
318.6	1.1895e-07
318.8	1.1821e-07
319.0	1.1747e-07
319.2	1.1674e-07
319.4	1.1601e-07
319.6	1.1528e-07
319.8	1.1456e-07
320.0	1.1394e-07
320.2	1.1434e-07
320.4	1.1474e-07
320.6	1.1515e-07
320.8	1.1555e-07
321.0	1.1596e-07
321.2	1.1637e-07
321.4	1.1678e-07
321.6	1.1719e-07
321.8	1.176e-07
322.0	1.3048e-07
322.2	1.4506e-07
322.4	1.6127e-07
322.6	1.7929e-07
322.8	1.9933e-07
323.0	2.216e-07
323.2	2.4637e-07
323.4	2.739e-07
323.6	3.0451e-07
323.8	3.3854e-07
324.0	3.1394e-07
324.2	2.7661e-07
324.4	2.4372e-07
324.6	2.1474e-07
324.8	1.892e-07
325.0	1.6671e-07
325.2	1.4688e-07
325.4	1.2942e-07
325.6	1.1403e-07
325.8	1.0047e-07
326.0	1.0483e-07
326.2	1.2363e-07
326.4	1.4581e-07
326.6	1.7196e-07
326.8	2.0281e-07
327.0	2.3918e-07
327.2	2.8208e-07
327.4	3.3268e-07
327.6	3.9235e-07
327.8	4.6272e-07
328.0	5.1423e-07
328.2	5.1972e-07
328.4	5.2527e-07
328.6	5.3087e-07
328.8	5.3654e-07
329.0	5.4227e-07
329.2	5.4806e-07
329.4	5.5391e-07
329.6	5.5983e-07
329.8	5.658e-07
330.0	5.7071e-07
330.2	5.6483e-07
330.4	5.5901e-07
330.6	5.5325e-07
330.8	5.4755e-07
331.0	5.4191e-07
331.2	5.3633e-07
331.4	5.308e-07
331.6	5.2533e-07
331.8	5.1992e-07
332.0	4.7058e-07
332.2	4.2392e-07
332.4	3.8189e-07
332.6	3.4403e-07
332.8	3.0992e-07
333.0	2.7919e-07
333.2	2.5151e-07
333.4	2.2657e-07
333.6	2.0411e-07
333.8	1.8387e-07
334.0	1.9142e-07
334.2	2.0887e-07
334.4	2.2791e-07
334.6	2.4868e-07
334.8	2.7134e-07
335.0	2.9607e-07
335.2	3.2306e-07
335.4	3.525e-07
335.6	3.8463e-07
335.8	4.1968e-07
336.0	4.4095e-07
336.2	4.5001e-07
336.4	4.5926e-07
336.6	4.687e-07
336.8	4.7833e-07
337.0	4.8816e-07
337.2	4.9819e-07
337.4	5.0843e-07
337.6	5.1888e-07
337.8	5.2954e-07
338.0	5.208e-07
338.2	4.8157e-07
338.4	4.4531e-07
338.6	4.1177e-07
338.8	3.8076e-07
339.0	3.5209e-07
339.2	3.2557e-07
339.4	3.0105e-07
339.6	2.7838e-07
339.8	2.5742e-07
340.0	2.354e-07
340.2	1.9369e-07
340.4	1.5937e-07
340.6	1.3113e-07
340.8	1.079e-07
341.0	8.8778e-08
341.2	7.3047e-08
341.4	6.0104e-08
341.6	4.9454e-08
341.8	4.0691e-08
342.0	4.4079e-08
342.2	4.8747e-08
342.4	5.3911e-08
342.6	5.9621e-08
342.8	6.5936e-08
343.0	7.2919e-08
343.2	8.0643e-08
343.4	8.9184e-08
343.6	9.8631e-08
343.8	1.0908e-07
344.0	1.0295e-07
344.2	9.1894e-08
344.4	8.2029e-08
344.6	7.3223e-08
344.8	6.5362e-08
345.0	5.8346e-08
345.2	5.2082e-08
345.4	4.6491e-08
345.6	4.15e-08
345.8	3.7045e-08
346.0	4.2068e-08
346.2	5.7942e-08
346.4	7.9807e-08
346.6	1.0992e-07
346.8	1.514e-07
347.0	2.0853e-07
347.2	2.8722e-07
347.4	3.956e-07
347.6	5.4488e-07
347.8	7.505e-07
348.0	9.4634e-07
348.2	1.03e-06
348.4	1.1211e-06
348.6	1.2202e-06
348.8	1.3281e-06
349.0	1.4455e-06
349.2	1.5733e-06
349.4	1.7125e-06
349.6	1.8639e-06
349.8	2.0287e-06
350.0	2.2207e-06
350.2	2.5663e-06
350.4	2.9657e-06
350.6	3.4273e-06
350.8	3.9607e-06
351.0	4.5772e-06
351.2	5.2896e-06
351.4	6.1128e-06
351.6	7.0642e-06
351.8	8.1637e-06
352.0	8.1151e-06
352.2	7.9759e-06
352.4	7.839e-06
352.6	7.7045e-06
352.8	7.5723e-06
353.0	7.4424e-06
353.2	7.3146e-06
353.4	7.1891e-06
353.6	7.0658e-06
353.8	6.9445e-06
354.0	8.1544e-06
354.2	1.0176e-05
354.4	1.2699e-05
354.6	1.5848e-05
354.8	1.9777e-05
355.0	2.4681e-05
355.2	3.08e-05
355.4	3.8437e-05
355.6	4.7967e-05
355.8	5.986e-05
356.0	6.4398e-05
356.2	6.1799e-05
356.4	5.9304e-05
356.6	5.6911e-05
