345.0	0.01635
345.2	0.01352
345.4	0.00964
345.6	0.00578
345.8	0.00315
346.0	0.00218
346.2	0.00204
346.4	0.00224
346.6	0.00298
346.8	0.00362
347.0	0.00426
347.2	0.00469
347.4	0.00468
347.6	0.00431
347.8	0.00332
348.0	0.00213
348.2	0.00127
348.4	6.3908e-04
348.6	4.6552e-04
348.8	3.7871e-04
349.0	3.869e-04
349.2	3.7855e-04
349.4	3.8925e-04
349.6	5.9346e-04
349.8	8.5273e-04
350.0	0.00109
350.2	0.00142
350.4	0.00152
350.6	0.00144
350.8	0.00125
351.0	9.7385e-04
351.2	5.5166e-04
351.4	3.2551e-04
351.6	1.4856e-04
351.8	1.9307e-04
352.0	1.3349e-04
352.2	1.6808e-04
352.4	1.0962e-04
352.6	1.1301e-04
352.8	2.0327e-04
353.0	3.2301e-04
353.2	5.4767e-04
353.4	6.9898e-04
353.6	9.069e-04
353.8	0.00108
354.0	0.00121
354.2	0.00121
354.4	0.00109
354.6	8.0677e-04
354.8	5.2915e-04
355.0	2.9903e-04
355.2	1.9987e-04
355.4	1.8097e-04
355.6	2.1565e-04
355.8	3.8807e-04
356.0	5.4285e-04
356.2	7.5534e-04
356.4	9.8422e-04
356.6	0.00124
356.8	0.00135
357.0	0.00135
357.2	0.00126
357.4	9.6845e-04
357.6	7.2171e-04
357.8	4.4073e-04
358.0	1.8919e-04
358.2	1.1384e-04
358.4	5.393e-05
358.6	1.0482e-04
358.8	1.269e-04
359.0	1.938e-04
359.2	2.7721e-04
359.4	3.8133e-04
359.6	5.8133e-04
359.8	5.8685e-04
360.0	6.8242e-04
360.2	6.229e-04
360.4	5.2575e-04
360.6	3.0895e-04
360.8	1.2606e-04
361.0	6.4533e-05
361.2	3.8636e-05
361.4	2.7059e-05
361.6	2.7157e-05
361.8	2.7098e-05
362.0	2.676e-05
362.2	3.6283e-05
362.4	5.1587e-05
362.6	1.9123e-04
362.8	2.7025e-04
363.0	4.4501e-04
363.2	4.9927e-04
363.4	5.7088e-04
363.6	6.0375e-04
363.8	5.2334e-04
364.0	3.7563e-04
364.2	2.8397e-04
364.4	2.2382e-04
364.6	9.1646e-05
364.8	5.5645e-05
365.0	2.023e-04
365.2	1.4442e-04
365.4	1.6381e-04
365.6	2.6213e-04
365.8	4.0523e-04
366.0	6.2281e-04
366.2	7.7474e-04
366.4	8.0978e-04
366.6	9.1295e-04
366.8	9.1073e-04
367.0	8.7383e-04
367.2	8.1127e-04
367.4	5.2371e-04
367.6	4.1927e-04
367.8	3.5157e-04
